transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount_percent,payment_mode,delivery_days,returned
TXN018485,CUST03015,PROD1045,2022-09-05,1,"₹9,375",3,Card,4,No
TXN018486,CUST03472,PROD0215,2024-01-01,2,"₹2,766",7,Card,8,No
TXN018487,CUST05172,PROD1168,2022-09-05,2,"₹46,677",26,Card,2,No
TXN018488,CUST04951,PROD0490,2023-09-26,3,"₹3,561",28,Card,-3,No
TXN018489,CUST00469,PROD0903,2023-06-19,1,"₹19,134",32,Card,0,No
TXN018490,CUST01345,PROD0340,2023-07-19,5,"₹22,905",6,Card,0,No
TXN018491,CUST00879,PROD0112,2023-05-11,3,"₹13,241",34,Card,1,No
TXN018492,CUST04463,PROD1002,2022-05-03,1,"₹4,808",3,Card,6,No
TXN018493,CUST03910,PROD0382,2022-11-22,1,"₹18,504",25,Card,1,No
TXN018494,CUST03808,PROD1102,2023-07-03,3,"₹6,361",12,Card,1,No
TXN018495,CUST04737,PROD0086,2022-08-10,2,"₹31,500",10,Card,9,No
TXN018496,CUST04958,PROD0361,2023-05-18,2,"₹7,616",38,Card,9,No
TXN018497,CUST02942,PROD0484,2022-02-23,4,"₹6,735",33,Card,2,No
TXN018498,CUST03346,PROD0474,2022-04-13,2,"₹18,890",24,Card,9,No
TXN018499,CUST00589,PROD1100,2022-02-19,3,"₹34,496",20,Card,5,No
TXN018500,CUST03884,PROD0881,2022-10-11,2,"₹31,225",35,Card,0,No
TXN018501,CUST01330,PROD1055,2023-08-23,1,"₹32,134",1,Card,6,No
TXN018502,CUST00092,PROD0168,2023-12-24,2,"₹48,837",24,Card,1,No
TXN018503,CUST00458,PROD0905,2023-04-14,5,₹564,31,Card,-3,No
TXN018504,CUST03342,PROD0972,2022-07-23,2,"₹23,606",0,Card,7,No
TXN018505,CUST05172,PROD0367,2023-11-19,4,"₹8,479",32,Card,9,No
TXN018506,CUST01885,PROD1137,2022-03-31,5,"₹33,801",5,Card,0,No
TXN018507,CUST05241,PROD0572,2023-12-03,1,"₹16,495",12,Card,3,No
TXN018508,CUST03122,PROD0847,2023-06-14,3,"₹26,747",16,Card,1,No
TXN018509,CUST02040,PROD0905,2023-02-20,3,"₹18,867",15,Card,7,No
TXN018510,CUST01404,PROD0949,2023-11-15,2,"₹20,250",37,Card,0,No
TXN018511,CUST03704,PROD0888,2023-03-17,3,"₹13,824",21,Card,3,No
TXN018512,CUST04483,PROD0364,2023-04-12,1,"₹47,386",6,Card,9,No
TXN018513,CUST01982,PROD1079,2023-03-18,2,"₹23,712",1,Card,3,No
TXN018514,CUST05409,PROD0153,2023-12-20,3,"₹29,908",0,Card,2,No
TXN018515,CUST01793,PROD0169,2022-02-26,3,"₹48,897",18,Card,2,No
TXN018516,CUST04467,PROD1133,2023-08-05,1,"₹43,043",15,Card,8,No
TXN018517,CUST02232,PROD0925,2023-10-21,1000,"₹32,323",33,Card,5,No
TXN018518,CUST00772,PROD0896,2022-03-07,5,"₹46,152",28,Card,10,No
TXN018519,CUST00205,PROD0036,2023-04-24,1,"₹27,864",7,Card,1,No
TXN018520,CUST05050,PROD0724,2022-07-31,5,"₹21,843",25,Card,4,No
TXN018521,CUST02220,PROD1155,2023-07-10,1,"₹15,673",10,Card,5,No
TXN018522,CUST04921,PROD0059,2023-04-02,3,"₹8,680",9,Card,9,No
TXN018523,CUST00222,PROD1184,2023-02-21,4,"₹7,385",3,Card,10,No
TXN018524,CUST01192,PROD0810,2022-10-20,2,"₹42,839",33,Card,0,No
TXN018525,CUST03316,PROD0329,2023-07-29,3,"₹28,078",22,Card,9,No
TXN018526,CUST03290,PROD0558,2022-12-10,2,"₹18,355",1,Card,6,No
TXN018527,CUST05176,PROD0987,2022-03-21,4,"₹20,643",32,Card,4,No
TXN018528,CUST01599,PROD0344,2022-12-05,2,"₹28,693",31,Card,6,No
TXN018529,CUST01909,PROD0635,2023-05-28,3,"₹42,818",19,Card,2,No
TXN018530,CUST04263,PROD1182,2023-11-03,4,"₹30,625",12,Card,6,No
TXN018531,CUST01543,PROD0164,2022-09-21,3,"₹12,472",2,Card,8,No
TXN018532,CUST00142,PROD0282,2023-11-04,2,"₹23,736",28,Card,4,No
TXN018533,CUST00090,PROD1074,2023-03-15,2,"₹25,792",17,Card,6,No
TXN018534,CUST03986,PROD0130,2022-11-08,1,"₹6,827",5,Card,1,No
TXN018535,CUST04407,PROD0876,2022-07-29,1,"₹7,387",13,Card,3,No
TXN018536,CUST02264,PROD0263,2022-06-22,1000,"₹11,626",3,Card,-3,No
TXN018537,CUST03513,PROD1179,2022-11-06,1,"₹37,179",25,Card,4,No
TXN018538,CUST03707,PROD0046,2022-09-03,1,"₹46,814",11,Card,3,No
TXN018539,CUST01210,PROD0733,2022-06-26,3,"₹47,826",37,Card,4,No
TXN018540,CUST04979,PROD0002,2023-05-29,4,"₹6,285",27,Card,1,No
TXN018541,CUST03225,PROD0718,2023-11-29,4,"₹24,699",5,Card,9,No
TXN018542,CUST04857,PROD0742,2023-02-06,4,"₹34,456",37,Card,9,No
TXN018543,CUST01360,PROD0868,2022-09-28,1000,"₹28,126",3,Card,3,No
TXN018544,CUST01539,PROD0253,2022-10-31,1,"₹48,603",7,Card,10,No
TXN018545,CUST00149,PROD0828,2022-03-28,2,"₹17,809",30,Card,6,No
TXN018546,CUST04811,PROD0089,2023-02-12,5,"₹33,216",31,Card,4,No
TXN018547,CUST01426,PROD1039,2023-09-27,2,"₹49,827",3,Card,2,No
TXN018548,CUST01718,PROD1189,2023-10-29,5,"₹10,508",27,Card,0,No
TXN018549,CUST01355,PROD0692,2022-07-19,1,"₹48,901",6,Card,-3,No
TXN018550,CUST05347,PROD0972,2023-01-30,2,"₹40,523",8,Card,1,No
TXN018551,CUST02406,PROD0618,2023-12-09,5,"₹21,480",2,Card,-3,No
TXN018552,CUST02636,PROD0985,2023-05-15,1,"₹14,798",32,Card,5,No
TXN018553,CUST02364,PROD0469,2023-07-10,5,"₹28,207",19,Card,1,No
TXN018554,CUST02933,PROD0641,2022-06-26,1,"₹15,927",18,Card,6,No
TXN018555,CUST03108,PROD0437,2022-06-12,1,"₹35,194",15,Card,10,No
TXN018556,CUST01502,PROD0205,2023-11-21,2,"₹44,951",2,Card,0,No
TXN018557,CUST01452,PROD1054,2022-02-28,1,"₹38,562",5,Card,5,No
TXN018558,CUST00450,PROD0956,2022-11-05,1,"₹32,843",37,Card,-3,No
TXN018559,CUST01836,PROD0522,2022-12-10,1,"₹35,239",28,Card,2,No
TXN018560,CUST04186,PROD0285,2023-07-29,2,"₹10,431",33,Card,8,No
TXN018561,CUST02589,PROD0837,2023-07-16,2,"₹11,198",13,Card,9,No
TXN018562,CUST04272,PROD0437,2023-05-13,5,"₹15,111",25,Card,6,No
TXN018563,CUST01444,PROD1163,2022-12-20,5,"₹31,110",33,Card,6,No
TXN018564,CUST02949,PROD0666,2023-06-19,3,"₹4,770",8,Card,1,No
TXN018565,CUST03936,PROD0659,2022-05-01,3,"₹38,037",32,Card,0,No
TXN018566,CUST03710,PROD0915,2023-03-12,1,"₹20,134",18,Card,6,No
TXN018567,CUST03243,PROD0777,2022-11-24,3,"₹44,854",8,Card,9,No
TXN018568,CUST01290,PROD0647,2023-03-22,1,"₹15,341",38,Card,1,No
TXN018569,CUST00504,PROD0530,2022-03-06,2,"₹48,509",5,Card,6,No
TXN018570,CUST05052,PROD0137,2023-10-24,2,"₹11,032",22,Card,6,No
TXN018571,CUST03098,PROD0390,2022-03-19,3,"₹39,602",8,Card,3,No
TXN018572,CUST05397,PROD0198,2023-02-22,4,"₹37,679",25,Card,9,No
TXN018573,CUST02148,PROD0557,2023-10-12,2,"₹19,464",9,Card,7,No
TXN018574,CUST01466,PROD0406,2022-08-23,1,"₹36,178",5,Card,5,No
TXN018575,CUST04521,PROD0457,2022-03-28,1,"₹21,907",13,Card,8,No
TXN018576,CUST01898,PROD1111,2023-10-25,5,"₹33,017",16,Card,5,No
TXN018577,CUST05150,PROD0224,2023-01-26,2,"₹3,823",3,Card,8,No
TXN018578,CUST03717,PROD1184,2022-08-17,1,"₹28,405",13,Card,3,No
TXN018579,CUST05002,PROD0144,2022-10-19,1,"₹44,703",23,Card,2,No
TXN018580,CUST00651,PROD0130,2023-06-27,2,"₹2,716",12,Card,2,No
TXN018581,CUST05094,PROD1065,2022-11-26,1,"₹44,916",36,Card,4,No
TXN018582,CUST03263,PROD1038,2022-05-30,2,"₹8,859",0,Card,1,No
TXN018583,CUST01211,PROD0974,2022-12-12,2,"₹47,267",37,Card,0,No
TXN018584,CUST02188,PROD0990,2023-11-03,1,"₹3,737",32,Card,-3,No
TXN018585,CUST03821,PROD0539,2022-10-10,1,"₹4,254",16,Card,7,No
TXN018586,CUST00369,PROD0423,2023-03-23,1,"₹7,378",13,Card,5,No
TXN018587,CUST02345,PROD0932,2022-09-23,3,"₹22,574",16,Card,1,No
TXN018588,CUST03272,PROD0900,2023-03-19,1,"₹21,068",15,Card,2,No
TXN018589,CUST02844,PROD0085,2022-03-17,5,"₹29,975",6,Card,1,No
TXN018590,CUST03451,PROD0869,2022-03-06,3,"₹33,738",11,Card,2,No
TXN018591,CUST03152,PROD0002,2023-07-16,3,"₹19,539",22,Card,3,No
TXN018592,CUST03519,PROD0207,2022-03-16,2,"₹14,858",39,Card,3,No
TXN018593,CUST04355,PROD0412,2022-11-14,1,"₹28,290",5,Card,3,No
TXN018594,CUST01637,PROD0601,2023-12-25,1000,"₹8,614",37,Card,0,No
TXN018595,CUST03861,PROD0121,2022-03-26,1000,"₹23,367",29,Card,4,No
TXN018596,CUST01145,PROD0009,2022-11-03,2,"₹26,130",21,Card,10,No
TXN018597,CUST03127,PROD0312,2022-10-20,4,"₹5,874",0,Card,2,No
TXN018598,CUST00018,PROD0824,2022-07-03,1,"₹1,711",2,Card,8,No
TXN018599,CUST05429,PROD0829,2023-05-26,4,"₹6,283",39,Card,8,No
TXN018600,CUST01657,PROD0500,2023-01-14,1,"₹4,555",39,Card,1,No
TXN018601,CUST04206,PROD0909,2022-01-18,1,"₹6,184",0,Card,2,No
TXN018602,CUST04427,PROD0650,2023-02-23,2,"₹26,682",36,Card,1,No
TXN018603,CUST01597,PROD0145,2022-04-07,2,"₹27,495",35,Card,9,No
TXN018604,CUST00946,PROD0401,2022-07-22,1,"₹19,628",32,Card,3,No
TXN018605,CUST01288,PROD0927,2023-10-12,3,"₹9,306",37,Card,8,No
TXN018606,CUST00268,PROD0686,2022-05-29,1,"₹40,249",38,Card,2,No
TXN018607,CUST00435,PROD0755,2022-04-22,2,"₹4,480",10,Card,5,No
TXN018608,CUST02036,PROD0483,2022-03-05,1,"₹3,225",31,Card,1,No
TXN018609,CUST02498,PROD0100,2022-06-28,5,"₹18,633",18,Card,9,No
TXN018610,CUST03209,PROD0605,2022-10-25,2,"₹49,025",20,Card,1,No
TXN018611,CUST01614,PROD0749,2023-09-27,5,"₹4,886",10,Card,9,No
TXN018612,CUST00719,PROD0786,2023-03-12,2,"₹19,578",21,Card,4,No
TXN018613,CUST03979,PROD0267,2022-03-30,1,"₹10,443",18,Card,8,No
TXN018614,CUST02232,PROD0506,2022-03-19,3,"₹4,709",27,Card,6,No
TXN018615,CUST03673,PROD0250,2023-04-26,3,"₹13,930",31,Card,10,No
TXN018616,CUST00741,PROD0439,2023-07-03,3,"₹49,943",25,Card,8,No
TXN018617,CUST00805,PROD0387,2022-04-27,2,"₹36,752",18,Card,3,No
TXN018618,CUST04513,PROD0496,2022-02-25,2,"₹8,562",14,Card,0,No
TXN018619,CUST04978,PROD0616,2023-12-02,1,"₹12,669",4,Card,3,No
TXN018620,CUST04887,PROD0985,2022-04-29,5,"₹13,605",11,Card,-3,No
TXN018621,CUST03772,PROD0656,2023-06-29,3,"₹29,212",22,Card,7,No
TXN018622,CUST01727,PROD0137,2023-10-27,4,"₹5,163",16,Card,0,No
TXN018623,CUST03513,PROD0580,2023-09-16,1,"₹20,306",10,Card,1,No
TXN018624,CUST01099,PROD0173,2023-06-13,3,"₹25,882",30,Card,8,No
TXN018625,CUST02622,PROD0002,2023-05-15,4,"₹40,422",7,Card,7,No
TXN018626,CUST03806,PROD1143,2023-01-18,2,"₹29,539",39,Card,10,No
TXN018627,CUST05387,PROD0857,2022-01-13,1,"₹48,923",21,Card,4,No
TXN018628,CUST03011,PROD0498,2022-01-27,3,"₹36,061",31,Card,5,No
TXN018629,CUST02984,PROD1144,2023-07-10,3,"₹23,483",9,Card,-3,No
TXN018630,CUST03705,PROD0790,2023-07-11,3,"₹18,930",38,Card,2,No
TXN018631,CUST03384,PROD0965,2022-07-07,1,"₹23,560",37,Card,5,No
TXN018632,CUST01845,PROD0149,2022-09-21,1,"₹24,859",5,Card,3,No
TXN018633,CUST03925,PROD0842,2023-06-23,3,"₹3,986",34,Card,1,No
TXN018634,CUST03100,PROD0855,2022-06-02,3,"₹21,717",10,Card,-3,No
TXN018635,CUST04522,PROD0219,2022-06-26,3,"₹20,997",17,Card,7,No
TXN018636,CUST04979,PROD0183,2023-10-01,4,"₹27,968",32,Card,4,No
TXN018637,CUST04882,PROD0516,2023-08-22,4,"₹26,559",12,Card,3,No
TXN018638,CUST00535,PROD0570,2022-10-23,1,"₹18,673",38,Card,1,No
TXN018639,CUST00285,PROD0198,2023-05-05,1,"₹21,725",4,Card,8,No
TXN018640,CUST02670,PROD1050,2022-09-23,1,"₹3,163",35,Card,1,No
TXN018641,CUST03787,PROD0458,2023-05-03,1,"₹26,978",24,Card,0,No
TXN018642,CUST01130,PROD0113,2023-03-25,5,"₹46,014",3,Card,5,No
TXN018643,CUST00504,PROD0709,2022-01-31,1,"₹2,700",28,Card,2,No
TXN018644,CUST04142,PROD0360,2022-03-15,5,"₹8,527",23,Card,2,No
TXN018645,CUST05264,PROD1122,2022-04-21,1,"₹48,752",20,Card,6,No
TXN018646,CUST00537,PROD0712,2022-12-09,2,"₹28,235",10,Card,8,No
TXN018647,CUST00062,PROD1045,2022-04-19,1,"₹1,394",26,Card,1,No
TXN018648,CUST05202,PROD0927,2023-10-27,1,"₹2,227",36,Card,7,No
TXN018649,CUST02384,PROD0175,2024-01-01,1,"₹1,667",9,Card,5,No
TXN018650,CUST00211,PROD0279,2022-04-28,2,"₹29,482",10,Card,6,No
TXN018651,CUST02448,PROD0208,2023-11-24,2,"₹24,727",8,Card,3,No
TXN018652,CUST04805,PROD0775,2023-10-28,1,"₹36,890",2,Card,-3,No
TXN018653,CUST02395,PROD0305,2022-10-21,5,"₹23,136",5,Card,10,No
TXN018654,CUST03270,PROD0728,2023-09-17,3,"₹14,832",24,Card,8,No
TXN018655,CUST00377,PROD0992,2022-01-28,5,"₹24,702",6,Card,4,No
TXN018656,CUST01186,PROD0031,2022-08-07,1,"₹30,624",26,Card,10,No
TXN018657,CUST03280,PROD0125,2023-12-23,1,"₹27,448",21,Card,6,No
TXN018658,CUST03499,PROD0431,2023-10-08,4,"₹34,882",18,Card,8,No
TXN018659,CUST02848,PROD0861,2023-03-19,3,₹966,29,Card,3,No
TXN018660,CUST00787,PROD0708,2023-06-07,5,"₹9,470",21,Card,6,No
TXN018661,CUST00733,PROD0459,2022-08-22,1,"₹13,917",22,Card,0,No
TXN018662,CUST05064,PROD1058,2022-06-07,1,"₹45,677",11,Card,9,No
TXN018663,CUST03869,PROD0743,2023-09-28,5,"₹7,039",1,Card,6,No
TXN018664,CUST02700,PROD0341,2022-02-08,3,"₹5,468",28,Card,5,No
TXN018665,CUST04618,PROD0839,2023-10-13,4,"₹36,519",28,Card,5,No
TXN018666,CUST02159,PROD1194,2023-05-17,1,"₹41,017",13,Card,8,No
TXN018667,CUST03621,PROD1170,2022-08-09,1,"₹32,367",8,Card,7,No
TXN018668,CUST03665,PROD0320,2023-02-06,2,"₹21,366",25,Card,8,No
TXN018669,CUST02656,PROD1053,2023-08-27,1000,"₹46,905",28,Card,7,No
TXN018670,CUST01079,PROD0374,2022-12-30,5,"₹48,729",4,Card,0,No
TXN018671,CUST03295,PROD0371,2023-08-06,1,"₹44,082",21,Card,1,No
TXN018672,CUST03647,PROD1034,2023-06-23,1,"₹15,192",28,Card,1,No
TXN018673,CUST04620,PROD0416,2023-10-17,2,"₹25,940",12,Card,7,No
TXN018674,CUST02194,PROD0957,2023-12-21,4,"₹21,992",17,Card,8,No
TXN018675,CUST02312,PROD1139,2022-10-26,4,"₹29,236",6,Card,9,No
TXN018676,CUST04564,PROD0084,2022-12-05,1,"₹5,014",12,Card,2,No
TXN018677,CUST01585,PROD0583,2023-10-24,2,"₹6,266",35,Card,9,No
TXN018678,CUST03007,PROD0883,2022-12-11,2,"₹21,097",20,Card,3,No
TXN018679,CUST04045,PROD1080,2022-09-16,2,"₹47,459",27,Card,9,No
TXN018680,CUST01211,PROD0871,2022-04-23,2,"₹48,097",37,Card,10,No
TXN018681,CUST03415,PROD0300,2023-10-17,1,"₹30,144",2,Card,9,No
TXN018682,CUST01987,PROD0222,2023-12-09,2,"₹2,973",27,Card,0,No
TXN018683,CUST03171,PROD0934,2022-10-20,3,"₹42,299",21,Card,5,No
TXN018684,CUST02727,PROD0233,2022-07-06,1,"₹47,962",32,Card,-3,No
TXN018685,CUST01749,PROD0178,2023-02-17,1000,"₹49,701",12,Card,1,No
TXN018686,CUST00758,PROD0074,2023-04-03,1,"₹35,486",36,Card,3,No
TXN018687,CUST01178,PROD0889,2023-07-21,2,"₹24,008",4,Card,7,No
TXN018688,CUST00919,PROD0053,2023-07-09,2,"₹49,834",35,Card,3,No
TXN018689,CUST01120,PROD0465,2023-04-26,1,"₹38,009",39,Card,4,No
TXN018690,CUST00706,PROD0769,2023-02-11,2,"₹19,462",7,Card,6,No
TXN018691,CUST04930,PROD0118,2023-01-24,5,"₹29,184",1,Card,3,No
TXN018692,CUST03431,PROD0218,2023-05-03,5,"₹10,419",16,Card,5,No
TXN018693,CUST02862,PROD0620,2022-04-03,2,"₹44,690",3,Card,7,No
TXN018694,CUST04495,PROD0801,2022-04-12,3,"₹38,063",18,Card,4,No
TXN018695,CUST01808,PROD0282,2022-11-25,4,"₹20,967",33,Card,10,No
TXN018696,CUST01400,PROD0714,2023-08-07,1,"₹44,405",16,Card,2,No
TXN018697,CUST02650,PROD0608,2022-04-03,2,"₹1,780",24,Card,7,No
TXN018698,CUST04424,PROD1063,2023-06-08,2,"₹5,972",4,Card,1,No
TXN018699,CUST01296,PROD0938,2022-12-17,2,"₹22,085",16,Card,1,No
TXN018700,CUST01621,PROD0816,2023-06-20,1,"₹34,009",10,Card,9,No
TXN018701,CUST02443,PROD0180,2022-09-01,2,"₹5,853",15,Card,10,No
TXN018702,CUST02596,PROD1185,2023-11-26,1,"₹5,901",15,Card,8,No
TXN018703,CUST05138,PROD1179,2022-05-09,2,"₹14,584",5,Card,0,No
TXN018704,CUST05015,PROD1181,2022-07-04,2,"₹39,306",37,Card,9,No
TXN018705,CUST04173,PROD0384,2022-02-10,2,"₹48,275",38,Card,4,No
TXN018706,CUST01073,PROD0867,2023-06-09,5,"₹2,649",17,Card,9,No
TXN018707,CUST04076,PROD0284,2023-12-27,3,"₹48,829",2,Card,9,No
TXN018708,CUST01450,PROD0451,2023-10-07,1000,"₹3,955",17,Card,0,No
TXN018709,CUST03943,PROD0362,2024-01-01,3,"₹38,096",6,Card,9,No
TXN018710,CUST01772,PROD0477,2022-07-20,4,"₹21,778",10,Card,0,No
TXN018711,CUST01018,PROD1168,2022-07-06,4,"₹27,838",14,Card,1,No
TXN018712,CUST03693,PROD0100,2023-05-19,3,"₹40,114",36,Card,1,No
TXN018713,CUST04225,PROD0257,2023-06-10,3,"₹14,209",13,Card,0,No
TXN018714,CUST00519,PROD0388,2023-10-09,2,"₹16,265",22,Card,0,No
TXN018715,CUST02352,PROD0132,2022-06-12,3,"₹17,975",35,Card,4,No
TXN018716,CUST01136,PROD0627,2022-10-22,1,"₹17,296",16,Card,6,No
TXN018717,CUST02773,PROD0404,2023-05-07,3,"₹1,626",21,Card,8,No
TXN018718,CUST00912,PROD0319,2022-05-03,2,"₹16,727",23,Card,8,No
TXN018719,CUST00816,PROD0467,2023-01-06,4,"₹37,707",26,Card,2,No
TXN018720,CUST00974,PROD0803,2023-11-19,5,"₹14,551",16,Card,10,No
TXN018721,CUST01963,PROD0116,2023-08-28,1,"₹33,539",22,Card,2,No
TXN018722,CUST02867,PROD0813,2023-09-03,3,"₹12,857",6,Card,9,No
TXN018723,CUST02411,PROD1081,2023-08-14,1000,"₹36,890",0,Card,4,No
TXN018724,CUST05186,PROD0664,2023-11-21,5,"₹8,703",26,Card,3,No
TXN018725,CUST03103,PROD0276,2023-01-25,4,"₹14,446",33,Card,2,No
TXN018726,CUST01801,PROD0498,2023-05-20,1,"₹3,321",36,Card,9,No
TXN018727,CUST00809,PROD0505,2022-08-25,1,"₹41,217",14,Card,3,No
TXN018728,CUST05439,PROD1190,2023-08-01,1,"₹5,477",17,Card,7,No
TXN018729,CUST05134,PROD0152,2023-04-12,5,"₹8,971",3,Card,3,No
TXN018730,CUST00570,PROD0280,2023-09-20,3,"₹18,713",28,Card,5,No
TXN018731,CUST00970,PROD1126,2023-10-15,2,"₹14,450",22,Card,-3,No
TXN018732,CUST04080,PROD0383,2022-05-23,1000,"₹38,594",21,Card,1,No
TXN018733,CUST01880,PROD0765,2023-08-29,1,"₹47,870",19,Card,4,No
TXN018734,CUST03320,PROD0281,2022-12-19,3,"₹27,499",21,Card,4,No
TXN018735,CUST04706,PROD0480,2022-08-17,3,"₹35,413",11,Card,9,No
TXN018736,CUST00388,PROD0465,2022-06-07,2,"₹14,161",34,Card,-3,No
TXN018737,CUST04855,PROD0273,2022-08-08,2,"₹46,269",25,Card,10,No
TXN018738,CUST02490,PROD0514,2023-03-06,1,"₹44,325",13,Card,0,No
TXN018739,CUST00516,PROD0521,2022-12-09,3,"₹19,667",19,Card,2,No
TXN018740,CUST03845,PROD1147,2022-12-18,2,"₹13,792",35,Card,1,No
TXN018741,CUST02891,PROD0104,2023-08-31,1,"₹22,624",11,Card,6,No
TXN018742,CUST04141,PROD1107,2023-10-25,1000,"₹27,549",8,Card,3,No
TXN018743,CUST01443,PROD1133,2022-01-16,2,"₹46,763",32,Card,3,No
TXN018744,CUST00723,PROD1144,2023-07-11,3,"₹29,334",23,Card,10,No
TXN018745,CUST00756,PROD0902,2022-12-31,1,"₹30,743",8,Card,4,No
TXN018746,CUST02251,PROD0917,2022-02-16,1,"₹12,074",23,Card,4,No
TXN018747,CUST01909,PROD0496,2022-08-04,5,"₹44,960",29,Card,9,No
TXN018748,CUST02587,PROD0217,2023-05-29,3,"₹20,065",4,Card,9,No
TXN018749,CUST00386,PROD0286,2023-03-05,2,"₹18,876",7,Card,2,No
TXN018750,CUST03016,PROD0985,2022-12-07,2,"₹36,500",14,Card,8,No
TXN018751,CUST04456,PROD0661,2022-12-06,1,"₹46,918",19,Card,9,No
TXN018752,CUST04088,PROD0670,2022-01-24,5,"₹17,648",14,Card,0,No
TXN018753,CUST01492,PROD1198,2023-08-20,1,"₹42,457",21,Card,8,No
TXN018754,CUST05079,PROD0274,2022-03-05,1,"₹34,228",31,Card,2,No
TXN018755,CUST01968,PROD0685,2023-02-04,5,"₹32,390",5,Card,4,No
TXN018756,CUST04301,PROD0059,2022-08-23,1,"₹9,203",37,Card,10,No
TXN018757,CUST03319,PROD0419,2022-05-09,5,"₹43,341",32,Card,5,No
TXN018758,CUST03039,PROD0920,2022-09-30,4,"₹27,076",10,Card,2,No
TXN018759,CUST01073,PROD0065,2023-01-02,2,"₹39,906",27,Card,7,No
TXN018760,CUST04462,PROD0412,2022-12-28,1,"₹1,823",2,Card,6,No
TXN018761,CUST02301,PROD0298,2023-12-16,4,"₹49,634",2,Card,5,No
TXN018762,CUST00769,PROD1172,2023-11-11,3,"₹18,499",28,Card,10,No
TXN018763,CUST02680,PROD0811,2022-01-14,1,"₹31,594",10,Card,5,No
TXN018764,CUST00987,PROD0720,2023-11-17,5,"₹19,910",36,Card,-3,No
TXN018765,CUST04513,PROD0243,2022-06-17,3,"₹13,523",31,Card,7,No
TXN018766,CUST03107,PROD0703,2022-05-13,5,"₹23,951",14,Card,5,No
TXN018767,CUST02360,PROD0171,2022-06-16,2,"₹16,009",3,Card,7,No
TXN018768,CUST05263,PROD0754,2022-09-23,1,"₹37,075",31,Card,7,No
TXN018769,CUST00197,PROD0258,2023-12-21,5,"₹44,716",33,Card,6,No
TXN018770,CUST03045,PROD0472,2022-11-11,3,"₹33,094",9,Card,5,No
TXN018771,CUST02308,PROD0151,2022-03-20,3,"₹43,191",29,Card,0,No
TXN018772,CUST01390,PROD0908,2022-03-02,3,"₹10,433",17,Card,10,No
TXN018773,CUST05312,PROD0237,2022-04-18,2,"₹25,440",16,Card,4,No
TXN018774,CUST03559,PROD1177,2023-02-08,1,"₹23,960",4,Card,8,No
TXN018775,CUST02582,PROD0419,2022-08-13,3,"₹36,137",7,Card,5,No
TXN018776,CUST02072,PROD0577,2023-01-07,3,"₹40,195",39,Card,9,No
TXN018777,CUST02991,PROD0762,2023-03-03,5,"₹32,842",4,Card,-3,No
TXN018778,CUST05195,PROD0159,2022-10-03,1,"₹44,702",16,Card,-3,No
TXN018779,CUST01670,PROD0032,2022-06-20,1,"₹46,323",38,Card,0,No
TXN018780,CUST01418,PROD0322,2023-10-18,4,"₹38,707",38,Card,2,No
TXN018781,CUST02727,PROD0060,2023-03-02,4,"₹20,178",26,Card,7,No
TXN018782,CUST04133,PROD1022,2023-11-23,1,"₹15,454",31,Card,5,No
TXN018783,CUST02870,PROD0205,2022-07-26,1,"₹30,935",6,Card,6,No
TXN018784,CUST05089,PROD0115,2023-09-01,2,"₹16,175",21,Card,1,No
TXN018785,CUST01587,PROD0766,2022-11-28,1,"₹46,277",11,Card,5,No
TXN018786,CUST04668,PROD1092,2022-04-19,3,"₹33,370",23,Card,6,No
TXN018787,CUST04403,PROD0422,2022-10-06,3,"₹47,635",16,Card,2,No
TXN018788,CUST04401,PROD1003,2023-04-30,5,"₹27,521",6,Card,0,No
TXN018789,CUST02227,PROD0844,2022-08-25,2,"₹37,053",16,Card,10,No
TXN018790,CUST03737,PROD0684,2023-02-19,3,"₹30,166",19,Card,7,No
TXN018791,CUST00932,PROD0210,2022-07-21,1000,"₹45,117",26,Card,2,No
TXN018792,CUST01543,PROD0670,2022-05-07,1000,"₹3,201",9,Card,6,No
TXN018793,CUST01993,PROD0878,2023-03-02,1,"₹2,373",5,Card,-3,No
TXN018794,CUST03707,PROD0600,2022-08-24,1,"₹44,231",31,Card,10,No
TXN018795,CUST04060,PROD0369,2022-10-31,1000,"₹17,126",7,Card,10,No
TXN018796,CUST03550,PROD0803,2023-06-18,2,"₹35,554",18,Card,8,No
TXN018797,CUST03145,PROD1112,2022-05-15,3,"₹5,097",18,Card,0,No
TXN018798,CUST04893,PROD0107,2022-01-22,5,"₹45,127",21,Card,3,No
TXN018799,CUST01535,PROD0237,2023-10-26,2,"₹9,430",34,Card,6,No
TXN018800,CUST03137,PROD0204,2022-06-30,2,"₹46,171",27,Card,4,No
TXN018801,CUST04843,PROD0581,2022-09-19,1,"₹5,758",32,Card,4,No
TXN018802,CUST02675,PROD0592,2023-04-01,5,"₹41,672",5,Card,2,No
TXN018803,CUST04549,PROD0864,2023-03-13,3,"₹38,171",11,Card,8,No
TXN018804,CUST04927,PROD0993,2022-11-22,1,"₹29,678",32,Card,8,No
TXN018805,CUST04854,PROD0873,2023-07-13,3,"₹17,008",33,Card,1,No
TXN018806,CUST00861,PROD0974,2023-02-12,2,"₹49,318",11,Card,9,No
TXN018807,CUST01553,PROD0827,2023-04-03,1,"₹17,357",36,Card,7,No
